Name                          Total    Bin.1,    Bin.2,
apFAB93--BBa_J61132             435       250       185
apFAB57--salis-1-5              435       252       183
pT7A1--apFAB901                 434       255       179
pLlacO1--apFAB856               434       276       158
pT7A1--apFAB954                 432       265       167
apFAB341--apFAB863              432       249       183
apFAB46--BBa_J61122             432       247       185
apFAB61--apFAB837               432       271       161
apFAB79--BBa_J61128             431       261       170
apFAB62--JBEI_RBS               431       279       152
pLlacO1--apFAB861               430       259       171
apFAB140--apFAB842              430       246       184
apFAB77--salis-3-3              430       254       176
apFAB95--BBa_J61107             429       271       158
apFAB46--apFAB845               428       249       179
apFAB36--apFAB827               427       257       170
apFAB81--Bujard_RBS             427       226       201
apFAB67--apFAB861               427       248       179
apFAB50--salis-4-10             426       244       182
apFAB150--salis-1-3             426       258       168
pT7A1--apFAB872                 425       257       168
apFAB47--apFAB964               424       254       170
apFAB48--apFAB839               424       246       178
apFAB52--BBa_J61106             423       237       186
apFAB93--apFAB916               423       267       156
apFAB67--apFAB923               423       258       165
apFAB79--BBa_J61127             423       280       143
pLlacO1--BBa_J61113             423       265       158
BBa_J23119--apFAB863            422       255       167
apFAB94--salis-1-1              421       243       178
apFAB40--apFAB848               421       254       167
pTrc*--apFAB916                 420       270       150
apFAB101--BBa_J61136            419       237       182
apFAB81--apFAB837               419       234       185
pTrc*--salis-2-4                418       241       177
pLlacO1--apFAB863               418       260       158
apFAB46--apFAB894               418       236       182
BBa_J23104--B0032_RBS           418       252       166
apFAB67--salis-4-10             418       233       185
apFAB45--BBa_J61113             417       266       151
apFAB96--apFAB845               417       251       166
apFAB346--B0034_RBS             417       230       187
apFAB45--apFAB837               416       241       175
apFAB80--BBa_J61108             416       220       196
apFAB92--apFAB884               416       242       174
apFAB46--apFAB865               416       258       158
apFAB52--apFAB827               416       236       180
apFAB101--apFAB894              415       227       188
apFAB81--apFAB901               414       250       164
apFAB56--apFAB861               414       240       174
apFAB93--apFAB901               414       237       177
apFAB42--apFAB862               414       230       184
apFAB85--apFAB912               414       247       167
apFAB93--salis-2-3              414       257       157
apFAB29--apFAB923               414       254       160
apFAB29--apFAB845               413       249       164
apFAB78--salis-1-10             413       238       175
apFAB97--salis-1-3              413       229       184
apFAB100--apFAB832              412       232       180
pTrc*--apFAB876                 412       246       166
pT7A1--apFAB873                 411       242       169
apFAB96--BBa_J61132             411       243       168
apFAB317--Bujard_RBS            411       270       141
apFAB55--B0034_RBS              410       228       182
BBa_J23119--Anderson_RBS        409       247       162
apFAB80--apFAB845               409       233       176
pTrc*--apFAB857                 409       236       173
apFAB96--apFAB831               408       238       170
apFAB47--apFAB910               408       244       164
PLTETo1--salis-4-10             408       244       164
